Record_ID,Year,Quarter,State,Region,District,Rural_Urban,Population,Branches,Banking_Outlets,ATMs,BC_Outlets,Total_Accounts,Active_Accounts,Women_Accounts,Jan_Dhan_Accounts,Total_Deposits_Lakh,Savings_Deposits_Lakh,Current_Deposits_Lakh,Term_Deposits_Lakh,Total_Loans_Lakh,Agricultural_Loans_Lakh,MSME_Loans_Lakh,Personal_Loans_Lakh,Digital_Transactions,UPI_Transactions,Mobile_Banking_Users,Internet_Banking_Users,Agricultural_Beneficiaries,SHG_Accounts,KCC_Accounts,Active_Ratio,Women_Ratio,JanDhan_Ratio,Mobile_Banking_Ratio,Internet_Banking_Ratio,UPI_Share_of_Digital,Agri_Loan_Share,MSME_Loan_Share,Personal_Loan_Share,Savings_Deposit_Share,Term_Deposit_Share,Accounts_per_Branch,Population_per_Branch,Population_per_Outlet,Deposits_per_Account,Loans_per_Account,Year_Quarter
841,2021,Q1,Karnataka,South,Hubli,Rural,915594,28,64,20,27,653279,573051,302997,174345,62458.18,34233.85,6816.39,21407.94,44915.71,21137.41,10019.16,13759.14,7424186,5187578,154631.0,174407.0,66987,48932.0,41453,0.8771918276877108,0.4638094902790385,0.26687678618170796,0.2366997867679812,0.2669716920335722,0.6987403063446955,0.47060171151697255,0.22306582707921127,0.30633246140381615,0.5481083502593255,0.3427563851524332,23331.39285714286,32699.785714285714,14306.15625,0.09560720610948768,0.068754253542514,2021-Q1
842,2021,Q2,Karnataka,South,Hubli,Rural,915594,22,40,16,20,842495,727763,373507,239351,79859.58,38291.28,10961.65,30606.65,67651.02,29199.54,18466.13,19985.35,8546141,5109120,241525.0,189355.0,86471,46857.0,50666,0.8638187763725601,0.4433343818064202,0.2840978284737595,0.2866782592181556,0.22475504305663535,0.5978277213071959,0.4316200997412899,0.27296159023175115,0.2954183100269589,0.4794826118544575,0.3832558348040398,38295.22727272727,41617.90909090909,22889.85,0.09478938153935632,0.08029842313604235,2021-Q2
843,2021,Q3,Karnataka,South,Hubli,Rural,915594,31,57,23,43,680635,590634,338974,184135,91515.77,43010.91,9224.35,39280.51,70090.28,26438.59,14061.07,29590.62,4571427,2620972,180816.0,71265.0,44261,20994.0,22442,0.8677690685903605,0.49802610797270197,0.27053413356644895,0.265657804844006,0.1047036958134683,0.5733378220848764,0.3772076527586992,0.20061369422407785,0.4221786530172229,0.46998358862084644,0.4292212150976821,21955.967741935485,29535.290322580644,16063.052631578947,0.1344564561034916,0.10297777810427028,2021-Q3
844,2021,Q4,Karnataka,South,Hubli,Semi-Urban,915594,33,69,26,50,515987,369746,281046,181596,111199.03,49727.18,19704.32,41767.52,95856.51,40712.39,28527.21,26616.91,3890941,2018771,84789.0,93231.0,63773,20803.0,44432,0.7165800688777043,0.5446765131679674,0.35193909924087236,0.1643239073852636,0.18068478469418803,0.5188387590559713,0.4247222228307707,0.2976032613747361,0.27767451579449326,0.4471907713583473,0.3756104707028469,15635.969696969696,27745.272727272728,13269.478260869566,0.21550742557467534,0.185773110562863,2021-Q4
845,2022,Q1,Karnataka,South,Hubli,Rural,926581,23,46,23,28,723949,552600,331313,228815,151746.2,74187.13,19079.0,58480.08,108480.1,52272.53,24433.42,31774.15,6237027,4610509,220159.0,102693.0,50715,53008.0,26058,0.7633134378250401,0.45764687844033214,0.31606508193256705,0.30410843857785563,0.14185115249831134,0.7392158154838836,0.4818628485777575,0.22523412128123035,0.29290303014101204,0.4888895405618065,0.38538085302959807,31476.043478260868,40286.13043478261,20143.065217391304,0.2096089641673654,0.14984494764133938,2022-Q1
846,2022,Q2,Karnataka,South,Hubli,Rural,926581,26,49,25,35,574680,394386,284496,162050,73995.92,38113.77,7777.35,28104.8,44681.42,19200.17,7662.13,17819.11,3276847,1683706,140779.0,113552.0,36890,38729.0,17702,0.6862706201712258,0.49505115890582585,0.28198301663534486,0.244969374260458,0.19759170320874225,0.513818924106008,0.4297126188021777,0.17148358310904174,0.39880357428210655,0.5150793449152331,0.379815535775486,22103.076923076922,35637.730769230766,18909.816326530614,0.1287602143801768,0.07775008700494188,2022-Q2
847,2022,Q3,Karnataka,South,Hubli,Urban,926581,38,61,33,46,690375,488154,313234,198348,86916.93,45899.33,9524.24,31493.36,57867.26,25293.31,9290.86,23283.09,3830146,2885273,169849.0,83554.0,50355,31967.0,38074,0.7070852797392722,0.4537157342024262,0.2873047256925584,0.24602426217635343,0.12102697809161687,0.7533062708314513,0.4370918892651907,0.16055469016504326,0.40235342056976603,0.5280827337090714,0.3623386145829127,18167.763157894737,24383.71052631579,15189.852459016394,0.1258981423139598,0.08382003983342387,2022-Q3
848,2022,Q4,Karnataka,South,Hubli,Rural,926581,26,57,17,31,759889,663690,381105,239500,106491.69,56467.42,10509.46,39514.81,78153.37,37476.16,22336.36,18340.85,6221035,3277607,223696.0,182558.0,61606,41654.0,42136,0.8734038787243926,0.5015271967353127,0.31517761146693796,0.29437983705514886,0.2402429828567067,0.5268587943967523,0.4795207167649969,0.2858016231417788,0.23467766009322438,0.530251891016097,0.3710600329471717,29226.5,35637.730769230766,16255.807017543859,0.14014111271514657,0.10284840285883859,2022-Q4
849,2023,Q1,Karnataka,South,Hubli,Semi-Urban,937568,36,61,24,27,791379,602997,338423,266544,101069.27,50989.82,8386.84,41692.62,88443.85,32269.6,22768.47,33405.78,8533746,4418510,201211.0,102427.0,81094,29700.0,47337,0.7619572922708335,0.4276370740188961,0.33680954384687994,0.25425365090557117,0.12942850391531743,0.5177691016348507,0.3648597386929673,0.25743417999103385,0.37770608131599875,0.5045036933580306,0.4125152976765341,21982.75,26043.555555555555,15369.967213114754,0.12771285313358074,0.1117591571168808,2023-Q1
850,2023,Q2,Karnataka,South,Hubli,Semi-Urban,937568,30,46,24,45,766970,558823,392753,319580,76715.59,35101.83,12690.48,28923.28,60447.79,30841.38,17652.06,11954.35,5699961,3418504,156694.0,72503.0,67982,49765.0,39390,0.7286112885771282,0.5120839146250831,0.4166786184596529,0.20430264547505117,0.0945317287507986,0.599741647355131,0.510215179082643,0.2920215941724255,0.19776322674493146,0.4575579748523084,0.37701958624055426,25565.666666666668,31252.266666666666,20381.91304347826,0.10002423823617612,0.07881376064252839,2023-Q2
851,2023,Q3,Karnataka,South,Hubli,Rural,937568,27,46,23,29,865392,623055,460311,296353,66219.0,29964.43,6245.46,30009.11,43617.96,20317.15,10657.21,12643.6,8729345,5263132,232287.0,89421.0,83615,61095.0,61392,0.7199685229352709,0.5319103943646347,0.34244943332039124,0.2684182428309945,0.10333005158355982,0.6029240452748745,0.4657978043906685,0.24433077567130604,0.28987141993802557,0.4525050212174754,0.45317975203491445,32051.555555555555,34724.74074074074,20381.91304347826,0.07651908037051418,0.050402545898275,2023-Q3
852,2023,Q4,Karnataka,South,Hubli,Semi-Urban,937568,38,62,22,55,674076,503117,370444,236263,62913.06,26487.68,9504.09,26921.3,44684.12,24129.1,11616.16,8938.85,6676417,5057133,124179.0,76628.0,46723,44677.0,26423,0.7463802301224194,0.5495582100534658,0.35049905351918775,0.18422106706068753,0.1136785763029688,0.7574621237708788,0.5399927311984659,0.25996170451605627,0.20004534049232703,0.42102037319437335,0.4279127418059144,17738.842105263157,24672.842105263157,15122.064516129032,0.0933322948747619,0.06628943917303094,2023-Q4
853,2024,Q1,Karnataka,South,Hubli,Rural,948555,27,59,27,40,592620,388082,284876,164181,90474.22,40096.03,13926.43,36451.76,73759.0,40022.27,15885.88,17850.85,3418895,1970363,119455.0,61492.0,89077,17549.0,48632,0.6548580878134387,0.4807060173466977,0.27704262427862714,0.2015709898417198,0.10376295096351794,0.5763157394421297,0.5426086308111552,0.21537547960248918,0.24201588958635553,0.44317629928171803,0.4028966483491099,21948.88888888889,35131.666666666664,16077.203389830509,0.15266818534642773,0.12446255610678006,2024-Q1
854,2024,Q2,Karnataka,South,Hubli,Rural,948555,29,51,17,33,686181,458872,284738,241180,78750.97,44669.98,9489.12,24591.88,58673.07,30925.54,12691.12,15056.41,4090725,3058830,198862.0,139015.0,40019,26593.0,29975,0.6687331768148637,0.4149604841871168,0.3514816061651372,0.28980983151675727,0.20259231893625734,0.747747648644189,0.5270823565223364,0.2163023001864399,0.2566153432912237,0.5672308544263011,0.31227399484730156,23661.41379310345,32708.793103448275,18599.117647058825,0.11476705125907014,0.08550669575520162,2024-Q2
855,2024,Q3,Karnataka,South,Hubli,Urban,948555,42,82,36,40,891259,636337,376156,216690,113881.98,52047.11,17874.28,43960.59,67723.61,29669.28,17495.2,20559.13,10348196,6815991,162380.0,152446.0,62308,59638.0,50756,0.7139753988459022,0.4220501560152548,0.24312797963330524,0.18219170858302694,0.17104567808010915,0.6586646600045071,0.43809359837728673,0.2583323600144765,0.3035740416082368,0.4570267394367397,0.38601884161128913,21220.45238095238,22584.64285714286,11567.743902439024,0.12777652736185552,0.07598645287172416,2024-Q3
856,2024,Q4,Karnataka,South,Hubli,Rural,948555,31,65,18,22,627753,559866,307874,173471,62408.04,29829.71,6906.68,25671.65,51993.88,24482.91,9546.55,17964.42,10037296,5029015,184527.0,171120.0,48487,20544.0,31395,0.8918571476360926,0.49043811817705374,0.2763363934541133,0.29394841601712773,0.27259128988630876,0.5010328478905076,0.47088061133348774,0.18360910937979624,0.345510279286716,0.4779786386497637,0.4113516463583859,20250.09677419355,30598.548387096773,14593.153846153846,0.09941496097987584,0.08282537877158691,2024-Q4
857,2025,Q1,Karnataka,South,Hubli,Semi-Urban,959542,38,79,36,59,688973,493248,356040,268414,73097.01,31377.36,5894.5,35825.15,44024.94,24025.88,10270.98,9728.08,7344533,5371802,114486.0,157560.0,45843,20856.0,29366,0.7159177500424545,0.5167691622168068,0.38958565865425787,0.16616906613176424,0.22868820693989458,0.7314014383215379,0.5457333956616409,0.23329912545025613,0.22096747888810295,0.4292564087094671,0.4901041779957895,18130.86842105263,25251.105263157893,12146.101265822785,0.10609560897161427,0.0638993690609066,2025-Q1
858,2025,Q2,Karnataka,South,Hubli,Semi-Urban,959542,34,70,30,46,614841,495085,281856,144271,65527.75,36914.99,7095.49,21517.28,40156.66,14269.46,11752.96,14134.24,8170061,4756119,196945.0,154172.0,40071,30713.0,18429,0.8052244401398085,0.45842095761343177,0.23464765687389097,0.32031858643128874,0.25075100717095966,0.5821399619904919,0.3553447921216555,0.29267772767954303,0.3519774801988014,0.563348962843986,0.3283689734501795,18083.558823529413,28221.823529411766,13707.742857142857,0.10657674097856194,0.06531226772450113,2025-Q2
859,2025,Q3,Karnataka,South,Hubli,Rural,959542,32,62,22,38,576640,479532,301240,153078,87877.96,37763.85,9474.6,40639.52,77317.61,28600.33,17852.45,30864.82,4873881,3641948,211390.0,86378.0,51133,33199.0,37015,0.8315968368479467,0.5224056603773585,0.2654654550499445,0.36658920643729187,0.14979536625971143,0.7472377762198134,0.36990706256957506,0.23089759241135363,0.3991952156824299,0.42973061732429835,0.46245406698107233,18020.0,29985.6875,15476.483870967742,0.1523965732519423,0.13408298071587124,2025-Q3
861,2021,Q1,Karnataka,South,Mangaluru,Rural,1146731,19,39,13,23,830400,699286,370840,265066,76696.32,35767.67,8968.93,31959.72,56466.99,30425.17,16527.85,9513.98,5116369,3450603,166587.0,169876.0,48234,60054.0,37130,0.8421074181117534,0.4465799614643545,0.3192027938342967,0.20061054913294799,0.20457129094412332,0.6744241863712332,0.5388133845986832,0.29269932751860867,0.1684874649773257,0.4663544482968674,0.41670473889751164,43705.26315789474,60354.26315789474,29403.358974358973,0.0923606936416185,0.06799974710982659,2021-Q1
862,2021,Q2,Karnataka,South,Mangaluru,Rural,1146731,19,41,17,21,718053,581558,399877,273682,112717.26,65140.17,12400.95,35176.14,66399.35,32953.31,19720.84,13725.2,4469240,3186387,145589.0,119999.0,105410,35866.0,63406,0.8099095749199572,0.5568906473477585,0.38114456732302493,0.20275522837450718,0.16711719051379215,0.7129594740940294,0.49628964741371706,0.2970035098235148,0.206706842762768,0.5779076780255304,0.31207412245471544,37792.26315789474,60354.26315789474,27969.048780487807,0.156976239915438,0.09247137746099522,2021-Q2
863,2021,Q3,Karnataka,South,Mangaluru,Urban,1146731,37,72,32,57,1059454,903419,443178,307282,156017.29,78529.49,27731.07,49756.73,136463.26,64099.09,38598.55,33765.62,13237619,9710323,433458.0,261940.0,45822,60114.0,24290,0.8527213073904105,0.4183079208724494,0.29003807621661726,0.4091333837995798,0.24724055976002735,0.7335399968831253,0.4697168307425749,0.2828493911108382,0.24743377814658685,0.5033383799962171,0.31891805068527984,28633.891891891893,30992.72972972973,15926.819444444445,0.14726197645202152,0.12880527139451076,2021-Q3
864,2021,Q4,Karnataka,South,Mangaluru,Rural,1146731,17,38,15,15,679577,606534,375423,151730,132365.76,70321.55,20022.66,42021.55,112624.18,59354.31,22462.01,30807.86,8217225,5311643,234922.0,120543.0,67405,32752.0,35528,0.8925169627577154,0.5524362949305229,0.22327124078654811,0.3456885680357046,0.17737945810408534,0.6464034999650126,0.5270121389563058,0.19944216242018364,0.2735456986235105,0.5312669228054143,0.3174654079725754,39975.117647058825,67454.76470588235,30177.13157894737,0.19477669197162353,0.1657268859893728,2021-Q4
865,2022,Q1,Karnataka,South,Mangaluru,Semi-Urban,1160491,25,58,14,30,881759,555651,374671,361665,125965.21,61279.48,21264.95,43420.77,84537.81,44114.65,17185.43,23237.72,8753629,6134477,199029.0,82660.0,77527,23185.0,48692,0.6301619830361811,0.4249131565427742,0.4101630944509781,0.22571813840289692,0.09374443583791035,0.7007924370566767,0.5218333666320432,0.20328690795278467,0.2748796071249066,0.48647940173322457,0.3447044624464167,35270.36,46419.64,20008.46551724138,0.1428567329621813,0.09587405402156371,2022-Q1
866,2022,Q2,Karnataka,South,Mangaluru,Rural,1160491,27,50,27,37,611472,547748,342816,202410,93484.91,48778.85,12496.02,32210.04,74527.95,29589.04,21089.38,23849.52,4376168,2506899,196185.0,131842.0,70330,27941.0,51901,0.8957859067954052,0.5606405526336448,0.33102088075987124,0.3208405290839155,0.2156141246042337,0.5728525504505312,0.39701937326868647,0.282972763909379,0.3200077286440859,0.5217831412577709,0.3445480131499298,22647.11111111111,42981.148148148146,23209.82,0.15288502171808357,0.12188284990972603,2022-Q2
867,2022,Q3,Karnataka,South,Mangaluru,Rural,1160491,24,49,14,16,887154,569817,496427,269548,132482.79,73107.55,12985.88,46389.37,89763.45,35690.41,24886.99,29186.05,6092824,4338514,252524.0,110775.0,101787,49858.0,80731,0.6422977295937345,0.5595725206672122,0.3038345090029465,0.28464505598802464,0.12486558139849452,0.7120694771422906,0.39760514998030944,0.27725081867954054,0.32514403134015013,0.5518267693486829,0.35015393320143695,36964.75,48353.791666666664,23683.48979591837,0.14933460256054756,0.10118136197323126,2022-Q3
869,2023,Q1,Karnataka,South,Mangaluru,Semi-Urban,1174252,28,63,24,27,890477,573622,379374,339190,133389.92,65372.06,12565.23,55452.64,111036.42,41287.11,27935.98,41813.34,5655551,3400043,216725.0,123073.0,97913,56169.0,70826,0.6441738528900802,0.42603458595786303,0.3809082098695418,0.24338079478751276,0.13821019520998296,0.6011868693253761,0.37183394421397953,0.25159294581003244,0.37657320003652855,0.49008245900439845,0.41571836912414367,31802.75,41937.57142857143,18638.920634920636,0.1497960306667101,0.12469319252490518,2023-Q1
870,2023,Q2,Karnataka,South,Mangaluru,Semi-Urban,1174252,30,49,18,44,1032561,837168,517500,306715,110637.97,62630.56,13685.88,34321.54,71921.33,29066.89,11746.1,31108.34,13367576,10015554,297431.0,265924.0,84863,50670.0,69288,0.8107685647627598,0.5011810440254861,0.29704298341696034,0.28805174706385384,0.25753829555832536,0.7492423458074972,0.4041483938075116,0.16331872616927412,0.4325328800232143,0.5660855852651671,0.3102148385405119,34418.7,39141.73333333333,23964.326530612245,0.10714908852842593,0.06965334735671791,2023-Q2
872,2023,Q4,Karnataka,South,Mangaluru,Semi-Urban,1174252,30,62,24,21,804545,682007,368187,272259,87798.54,49843.87,8306.36,29648.31,69270.63,25287.08,16887.95,27095.6,5093253,3882368,181720.0,101715.0,99523,23230.0,66856,0.847692795306664,0.45763381787221347,0.3384012081362758,0.225866794275025,0.126425495155647,0.7622570486877444,0.36504763995938827,0.2437966855505717,0.39115567449003996,0.5677072762257779,0.3376856836115954,26818.166666666668,39141.73333333333,18939.548387096773,0.10912819046790422,0.08609913677917333,2023-Q4
873,2024,Q1,Karnataka,South,Mangaluru,Rural,1188013,24,39,21,25,623478,465449,354196,239501,61216.22,34892.66,6592.77,19730.79,40404.45,15162.25,8415.91,16826.29,3227224,1876835,183860.0,81188.0,73883,33242.0,51940,0.7465363653569171,0.5680970298871812,0.38413705054548836,0.294894126176064,0.13021790664626498,0.5815632878287965,0.37526188328265825,0.2082916609432872,0.41644645577405465,0.5699904371749841,0.3223131059055917,25978.25,49500.541666666664,30461.871794871793,0.09818505223921294,0.0648049329727753,2024-Q1
874,2024,Q2,Karnataka,South,Mangaluru,Rural,1188013,22,42,15,34,703332,455783,273102,193933,71007.45,39445.68,7900.0,23661.77,52593.17,26089.42,11348.99,15154.76,7617831,5540784,108132.0,75585.0,47748,25458.0,35075,0.648033929922142,0.38829741857330535,0.2757346459424568,0.1537424715497091,0.1074670283735135,0.7273440432059992,0.4960609904289853,0.2157882858173409,0.28815072375367373,0.5555146678271083,0.33322940057698175,31969.636363636364,54000.59090909091,28286.02380952381,0.1009586511064476,0.07477716071499661,2024-Q2
875,2024,Q3,Karnataka,South,Mangaluru,Rural,1188013,22,50,21,19,805619,524995,364370,288830,97245.66,44651.77,14793.08,37800.81,65024.72,33038.82,11648.31,20337.6,6306329,3846408,164908.0,111711.0,73286,59970.0,38216,0.6516666066713918,0.45228575790789444,0.3585193497174223,0.2046972576366744,0.1386648030893015,0.6099282165583179,0.508096305528113,0.17913664218777103,0.31276720607178315,0.4591646557800111,0.3887146223286468,36619.045454545456,54000.59090909091,23760.26,0.12070924345130887,0.08071398514682498,2024-Q3
876,2024,Q4,Karnataka,South,Mangaluru,Semi-Urban,1188013,32,63,24,40,1052259,789887,581857,252224,161520.17,77832.45,22144.73,61542.99,114416.46,48782.13,23245.45,42388.88,8838665,4786033,300758.0,174656.0,96785,68381.0,51209,0.7506583455213973,0.5529598701460382,0.23969764098002488,0.2858212664372555,0.1659819493109586,0.5414882224860881,0.4263558757192802,0.2031652613618705,0.37047886291884924,0.4818744928264996,0.38102355885336175,32883.09375,37125.40625,18857.349206349205,0.15349849229134654,0.10873412344299266,2024-Q4
877,2025,Q1,Karnataka,South,Mangaluru,Rural,1201774,24,52,14,34,583371,403048,328903,234229,100973.69,47601.65,16979.19,36392.85,77430.1,31676.79,17409.96,28343.35,5629482,3939324,181045.0,121192.0,44895,32219.0,31647,0.6908948165061342,0.5637973090880417,0.40150950252926526,0.3103428178637608,0.20774429993948962,0.6997666925660301,0.4091017575852285,0.22484744304863352,0.36605079936613794,0.47142626955596056,0.3604191349251473,24307.125,50073.916666666664,23111.03846153846,0.17308657783811673,0.13272874380111457,2025-Q1
878,2025,Q2,Karnataka,South,Mangaluru,Rural,1201774,23,51,24,21,927694,748040,460265,368346,109100.52,51312.52,17319.23,40468.77,76244.66,28468.93,16271.59,31504.15,6143770,4386783,209981.0,104805.0,105616,66196.0,80897,0.806343471015227,0.49613881301377394,0.39705549459196676,0.226347265369831,0.11297367450905148,0.7140213582214178,0.37338916587732174,0.2134128475358143,0.41319811774359017,0.4703233311811896,0.37093104597484955,40334.52173913043,52251.04347826087,23564.196078431374,0.11760399442057402,0.0821872945173732,2025-Q2
879,2025,Q3,Karnataka,South,Mangaluru,Semi-Urban,1201774,29,60,23,43,990147,877544,397033,226275,181989.88,87681.15,26388.0,67920.74,152947.7,61319.1,25093.85,66534.76,9378400,6960365,311997.0,187989.0,96093,67236.0,48994,0.8862764821789088,0.40098389431064274,0.22852667331214457,0.3151016970207454,0.18985968750094684,0.742169773095624,0.40091547633602853,0.1640681749382305,0.4350164141075674,0.4817913501563933,0.37321163132807167,34143.0,41440.48275862069,20029.566666666666,0.18380086997183248,0.15446968985413279,2025-Q3
