Record_ID,Year,Quarter,State,Region,District,Rural_Urban,Population,Branches,Banking_Outlets,ATMs,BC_Outlets,Total_Accounts,Active_Accounts,Women_Accounts,Jan_Dhan_Accounts,Total_Deposits_Lakh,Savings_Deposits_Lakh,Current_Deposits_Lakh,Term_Deposits_Lakh,Total_Loans_Lakh,Agricultural_Loans_Lakh,MSME_Loans_Lakh,Personal_Loans_Lakh,Digital_Transactions,UPI_Transactions,Mobile_Banking_Users,Internet_Banking_Users,Agricultural_Beneficiaries,SHG_Accounts,KCC_Accounts
982,2021,Q2,Tamil Nadu,South,Tiruchirappalli,Semi-Urban,1158034,39,87,27,35,942695,825918,423865,261328,94018.32,41517.49,13132.27,39368.56,60423.0,28579.41,10370.07,21473.52,10428734,5855243,206494.0,187672.0,98001,32383.0,57178
983,2021,Q3,Tamil Nadu,South,Tiruchirappalli,Rural,1158034,32,59,27,31,960342,662285,523039,266201,186787.78,104715.5,22365.15,59707.13,117900.09,46597.97,32897.28,38404.84,6253249,4804980,198868.0,124319.0,57536,35890.0,45985
984,2021,Q4,Tamil Nadu,South,Tiruchirappalli,Urban,1158034,53,92,54,49,677479,575654,361984,190967,55940.52,30396.35,9872.09,15672.08,35548.56,18259.58,6822.14,10466.84,8199930,4598167,228359.0,78704.0,104860,26751.0,62645
985,2022,Q1,Tamil Nadu,South,Tiruchirappalli,Semi-Urban,1171930,34,67,34,37,707798,514756,404078,166420,92491.49,40008.38,10589.84,41893.27,79578.83,28340.18,21107.8,30130.85,4722691,3563016,225853.0,90294.0,94738,21707.0,50070
986,2022,Q2,Tamil Nadu,South,Tiruchirappalli,Semi-Urban,1171930,39,73,32,60,839467,727709,429932,206122,143007.71,65213.74,15581.4,62212.57,104956.17,49365.14,31019.24,24571.79,11289613,5447097,321812.0,117283.0,50145,29368.0,33645
987,2022,Q3,Tamil Nadu,South,Tiruchirappalli,Rural,1171930,30,54,32,47,961120,749910,501406,367192,150370.79,70621.18,17193.87,62555.74,101027.21,42316.54,27296.84,31413.84,7925050,5286793,310745.0,90679.0,49474,27449.0,37427
988,2022,Q4,Tamil Nadu,South,Tiruchirappalli,Rural,1171930,32,71,32,48,669025,449662,293854,166325,96568.74,55255.58,16316.0,24997.16,67687.07,32306.92,13016.05,22364.1,3489576,2232727,146042.0,132306.0,102389,20807.0,83297
989,2023,Q1,Tamil Nadu,South,Tiruchirappalli,Rural,1185826,32,52,20,42,1058292,846102,598723,420057,83829.42,39294.33,10516.4,34018.69,48707.42,19795.66,12107.5,16804.26,14223217,6848224,234183.0,211108.0,97411,60392.0,45515
990,2023,Q2,Tamil Nadu,South,Tiruchirappalli,Semi-Urban,1185826,43,74,29,33,902345,685333,405545,230493,174801.34,88535.61,18253.2,68012.53,101684.79,53253.22,17636.96,30794.61,10310136,6364045,153121.0,146578.0,45161,53690.0,31055
991,2023,Q3,Tamil Nadu,South,Tiruchirappalli,Semi-Urban,1185826,44,85,37,52,787556,543443,300021,238856,112559.28,48474.82,19405.1,44679.37,71712.23,30358.95,11959.5,29393.78,9636985,5599557,211842.0,142264.0,59815,48280.0,42559
992,2023,Q4,Tamil Nadu,South,Tiruchirappalli,Urban,1185826,51,87,47,38,877302,573254,447976,303816,69554.09,33608.91,7289.69,28655.49,39142.34,16195.7,10606.3,12340.33,10548356,5194951,179788.0,105865.0,96096,43123.0,76824
993,2024,Q1,Tamil Nadu,South,Tiruchirappalli,Rural,1199723,32,73,23,37,727207,643400,374216,168224,68097.71,30962.9,7522.25,29612.57,59869.61,28840.97,17308.93,13719.71,7602067,4397547,214450.0,168607.0,79362,33717.0,64505
994,2024,Q2,Tamil Nadu,South,Tiruchirappalli,Rural,1199723,35,76,32,39,884666,633181,355101,336092,161031.87,91483.46,16623.39,52925.03,116736.21,48880.3,20549.22,47306.69,4762016,2434637,147998.0,,52233,22201.0,26466
995,2024,Q3,Tamil Nadu,South,Tiruchirappalli,Rural,1199723,34,54,32,24,1006636,661070,428481,246841,113408.82,50036.77,20347.42,43024.63,74616.46,39874.56,13923.78,20818.12,5145305,3706167,177730.0,154073.0,73635,60357.0,37893
996,2024,Q4,Tamil Nadu,South,Tiruchirappalli,Semi-Urban,1199723,46,93,44,44,1099987,978069,608979,374135,130529.36,74604.9,22865.89,33058.57,72596.15,30590.38,20559.6,21446.16,18418386,13522532,235735.0,155819.0,107643,35318.0,56855
997,2025,Q1,Tamil Nadu,South,Tiruchirappalli,Semi-Urban,1213619,36,81,37,34,743826,492223,354719,184404,100111.47,56208.35,10974.32,32928.8,73583.46,36696.07,17912.28,18975.11,8162078,4517848,230388.0,118357.0,83309,38801.0,67988
998,2025,Q2,Tamil Nadu,South,Tiruchirappalli,Rural,1213619,35,58,31,31,973212,868394,554050,261338,95743.82,49201.25,14000.14,32542.43,76086.84,35775.38,13364.31,26947.15,6269734,4457137,369450.0,118017.0,82406,58324.0,48752
999,2025,Q3,Tamil Nadu,South,Tiruchirappalli,Rural,1213619,39,67,36,55,885478,766117,487865,358080,136068.87,67626.26,20553.35,47889.27,84292.76,41958.3,19954.83,22379.63,6103327,2955793,187671.0,177323.0,107256,43827.0,69825
1000,2025,Q4,Tamil Nadu,South,Tiruchirappalli,Rural,1213619,32,63,20,43,1060617,911754,425657,357564,176137.12,76782.32,28480.35,70874.44,143185.89,62964.37,25109.02,55112.51,12277919,7513700,322935.0,181403.0,83874,65075.0,61789
1001,2021,Q1,Andhra Pradesh,South,Vijayawada,Rural,1352560,15,30,11,18,634718,444462,253303,258511,44640.14,24654.2,8020.99,11964.95,35263.21,12449.84,6761.25,16052.12,5764717,3176694,210085.0,125214.0,48505,16530.0,32810
1002,2021,Q2,Andhra Pradesh,South,Vijayawada,Rural,1352560,15,35,9,20,548455,422982,217255,208974,75995.68,42236.4,10236.76,23522.51,64909.84,34618.02,18750.58,11541.24,7556473,4732469,101610.0,60990.0,66671,34817.0,36521
1003,2021,Q3,Andhra Pradesh,South,Vijayawada,Semi-Urban,1352560,24,42,18,25,836742,557993,393682,273835,126368.15,63534.56,13025.83,49807.76,97155.94,49497.34,19888.99,27769.61,6184808,4655720,216378.0,83357.0,121295,44988.0,86103
1004,2021,Q4,Andhra Pradesh,South,Vijayawada,Urban,1352560,30,69,24,36,966425,618661,448963,373070,183398.28,78537.5,24339.79,80520.99,107370.54,41890.45,30711.23,34768.86,5054904,3058459,216015.0,168095.0,102056,30606.0,58228
1005,2022,Q1,Andhra Pradesh,South,Vijayawada,Rural,1368790,18,39,19,26,806668,630499,390145,246286,136238.29,58445.68,23813.01,53979.61,75100.92,40957.48,19679.41,14464.04,9884140,5471945,192560.0,163654.0,111219,52609.0,60309
1006,2022,Q2,Andhra Pradesh,South,Vijayawada,Rural,1368790,18,30,11,13,776223,563842,432260,211874,105771.99,59274.03,14010.78,32487.18,71212.38,37272.78,14487.06,19452.55,8816248,4313210,135688.0,117847.0,96024,42477.0,76200
1007,2022,Q3,Andhra Pradesh,South,Vijayawada,Rural,1368790,17,31,16,21,811819,689730,458349,252067,154188.57,82382.71,20568.9,51236.96,126369.43,56279.15,34088.33,36001.96,11037851,5520610,318547.0,183784.0,64740,59843.0,45737
1008,2022,Q4,Andhra Pradesh,South,Vijayawada,Rural,1368790,14,25,8,14,735391,499483,304913,240301,104999.63,53967.95,17853.51,33178.17,74145.19,38665.09,21488.61,13991.49,6478631,4252772,121885.0,69509.0,82884,30388.0,56955
1009,2023,Q1,Andhra Pradesh,South,Vijayawada,Rural,1385021,16,37,8,20,841486,680119,380811,354471,156800.48,80239.91,27714.79,48845.78,137082.03,60311.25,38195.03,38575.75,5874038,3188165,203025.0,132189.0,103062,42527.0,55191
1010,2023,Q2,Andhra Pradesh,South,Vijayawada,Rural,1385021,16,29,17,23,677357,593294,303812,244024,131354.38,69457.78,14395.44,47501.16,83788.73,38947.63,24893.39,19947.72,10120408,5628250,200423.0,182454.0,81867,38721.0,52532
1011,2023,Q3,Andhra Pradesh,South,Vijayawada,Rural,1385021,25,40,20,38,894853,639342,435143,327919,97962.49,49066.54,13730.77,35165.18,54068.21,19957.39,10220.01,23890.81,6738178,3792618,198511.0,145904.0,120719,28861.0,76453
1012,2023,Q4,Andhra Pradesh,South,Vijayawada,Urban,1385021,27,55,25,29,775325,620970,392612,188551,111664.97,50563.42,14082.06,47019.5,78407.13,40156.39,21596.51,16654.23,5129181,2999775,259199.0,119903.0,104967,46625.0,84713
1013,2024,Q1,Andhra Pradesh,South,Vijayawada,Rural,1401252,21,35,16,24,902588,652238,519908,301358,90725.5,40161.56,11367.3,39196.64,50555.49,22194.32,15084.58,13276.59,5311094,3303130,257130.0,177380.0,73108,62914.0,37802
1014,2024,Q2,Andhra Pradesh,South,Vijayawada,Rural,1401252,26,52,21,37,640596,464860,344907,211970,74249.79,40135.11,13158.41,20956.27,56035.92,29211.99,13020.65,13803.28,6595145,4141306,130270.0,57125.0,114798,38265.0,93622
1015,2024,Q3,Andhra Pradesh,South,Vijayawada,Rural,1401252,15,28,15,11,959540,861787,479351,277906,95734.12,40975.82,12207.16,42551.14,54464.77,26888.98,11550.35,16025.44,15721315,10824743,234263.0,197323.0,90387,61262.0,65337
1016,2024,Q4,Andhra Pradesh,South,Vijayawada,Urban,1401252,29,49,29,28,1289054,900659,728792,544491,131583.2,57069.69,13402.64,61110.86,91657.66,50294.34,20934.5,20428.81,16851602,12048986,327035.0,233167.0,67889,51754.0,33002
1017,2025,Q1,Andhra Pradesh,South,Vijayawada,Semi-Urban,1417482,22,49,16,26,872579,559086,394905,266742,159616.04,76724.01,25265.57,57626.46,127765.57,65116.62,37502.76,25146.19,8786518,5558372,238643.0,112667.0,73231,35030.0,39019
1018,2025,Q2,Andhra Pradesh,South,Vijayawada,Rural,1417482,17,28,9,25,945376,741454,518158,244426,179433.56,77290.36,16890.31,85252.89,116983.9,41963.47,23782.95,51237.48,7356978,5726014,174673.0,123975.0,69644,34940.0,49037
1019,2025,Q3,Andhra Pradesh,South,Vijayawada,Urban,1417482,33,60,21,32,1120176,809663,576418,302174,178986.78,88229.55,24301.84,66455.38,138975.05,55276.32,38500.59,45198.14,14781581,10043184,330082.0,135067.0,88090,36827.0,57019
1020,2025,Q4,Andhra Pradesh,South,Vijayawada,Rural,1417482,20,37,15,26,686159,583320,305496,214930,121539.26,57036.44,14417.02,50085.8,79111.08,37099.46,16341.77,25669.85,5319259,3048364,238392.0,137638.0,68445,30544.0,43867
1021,2021,Q1,Andhra Pradesh,South,Visakhapatnam,Semi-Urban,1004686,22,39,12,16,629508,458233,256076,162880,110489.09,55269.35,15722.68,39497.06,65782.43,27221.32,13970.14,24590.96,6015554,4203647,138280.0,134208.0,49432,24049.0,26365
1022,2021,Q2,Andhra Pradesh,South,Visakhapatnam,Semi-Urban,1004686,23,42,17,30,702393,467319,275714,183266,111937.86,57479.69,15562.91,38895.27,72441.66,26350.31,15639.29,30452.06,5957605,4062707,125505.0,73319.0,39710,37870.0,21486
1023,2021,Q3,Andhra Pradesh,South,Visakhapatnam,Semi-Urban,1004686,22,40,18,31,446959,352907,244622,133280,61664.43,26568.83,7311.16,27784.44,39932.93,14112.25,7484.88,18335.8,4953110,3044160,113964.0,56283.0,37543,17320.0,17164
1024,2021,Q4,Andhra Pradesh,South,Visakhapatnam,Rural,1004686,19,33,17,18,457698,376728,217948,154178,78936.57,45646.63,13420.05,19869.9,50879.55,26894.3,13511.26,10473.99,5758063,2769854,174047.0,97281.0,63774,16025.0,36345
1025,2022,Q1,Andhra Pradesh,South,Visakhapatnam,Urban,1016742,26,43,14,29,574866,511820,241868,149653,44489.15,18857.08,5778.64,19853.44,31892.11,11501.85,6174.59,14215.67,5909011,4075049,,108766.0,79196,36272.0,59973
1026,2022,Q2,Andhra Pradesh,South,Visakhapatnam,Rural,1016742,16,25,12,23,373420,291740,194259,119903,39068.64,16856.72,4268.57,17943.34,22059.9,10925.5,6302.94,4831.46,3557350,1874050,112236.0,73326.0,36057,15757.0,26251
1027,2022,Q3,Andhra Pradesh,South,Visakhapatnam,Urban,1016742,20,38,15,25,824265,692208,420310,257106,167375.58,81723.69,20864.74,64787.16,137236.88,60124.6,31877.15,45235.13,9086956,5867999,204757.0,199205.0,89311,58544.0,67425
1028,2022,Q4,Andhra Pradesh,South,Visakhapatnam,Rural,1016742,15,28,11,13,616595,535956,291686,153074,47223.91,20135.94,6656.47,20431.5,35454.53,18783.38,6616.06,10055.09,6940789,3455936,169663.0,156450.0,42344,40493.0,30706
1029,2023,Q1,Andhra Pradesh,South,Visakhapatnam,Urban,1028798,26,53,17,40,750859,656195,414337,217716,106366.98,56741.72,14764.18,34861.08,86051.07,30320.13,22054.12,33676.82,10169304,5153461,198798.0,108170.0,50110,26420.0,30333
1030,2023,Q2,Andhra Pradesh,South,Visakhapatnam,Rural,1028798,16,34,14,15,480323,325761,246966,145637,41487.15,19564.15,6419.41,15503.59,23167.1,9302.86,4233.74,9630.5,3116086,1689660,152679.0,85041.0,88972,16576.0,72860
1031,2023,Q3,Andhra Pradesh,South,Visakhapatnam,Rural,1028798,19,38,20,27,492553,398697,267736,161499,51475.04,24051.46,8483.44,18940.14,34773.59,14164.42,9487.08,11122.09,6821007,4113238,91022.0,95205.0,52632,24423.0,37656
1032,2023,Q4,Andhra Pradesh,South,Visakhapatnam,Rural,1028798,17,26,10,22,498944,418981,254410,170697,86506.12,38478.4,12321.72,35706.0,49457.56,23689.88,14727.32,11040.36,7476199,3849348,187908.0,99794.0,64075,23167.0,36810
1033,2024,Q1,Andhra Pradesh,South,Visakhapatnam,Rural,1040854,18,37,11,18,616100,488407,308470,253683,91784.49,43626.5,10752.01,37405.98,71247.73,29502.76,16976.56,24768.41,5742913,3131230,142903.0,74836.0,92541,24755.0,62098
1034,2024,Q2,Andhra Pradesh,South,Visakhapatnam,Rural,1040854,19,33,14,28,485282,412467,203556,111670,85282.8,42692.24,9144.07,33446.49,48940.78,21855.58,13772.51,13312.69,4133752,2644178,103614.0,126146.0,40583,22445.0,20152
1035,2024,Q3,Andhra Pradesh,South,Visakhapatnam,Rural,1040854,17,38,13,24,394815,277751,228680,122331,71920.2,36251.57,11897.18,23771.46,53934.46,26699.63,10357.39,16877.43,3554168,2560029,72362.0,46123.0,58537,21020.0,43772
1036,2024,Q4,Andhra Pradesh,South,Visakhapatnam,Rural,1040854,20,45,21,14,419582,270827,224624,108990,69490.12,38483.68,11177.87,19828.56,60226.3,24103.02,11569.08,24554.2,3459185,2661338,61800.0,54729.0,88313,13988.0,65832
1037,2025,Q1,Andhra Pradesh,South,Visakhapatnam,Rural,1052910,19,31,13,25,605900,435710,249622,215792,99657.96,44167.47,16388.62,39101.87,76032.82,39828.49,22096.33,14108.0,7471075,4974266,187129.0,135824.0,82853,36336.0,56325
1038,2025,Q2,Andhra Pradesh,South,Visakhapatnam,Rural,1052910,19,34,11,18,412362,361892,193919,107117,58343.66,32013.78,6452.34,19877.55,38151.92,19991.23,9091.16,9069.53,3902355,2465745,163104.0,73311.0,40736,13488.0,21639
1039,2025,Q3,Andhra Pradesh,South,Visakhapatnam,Semi-Urban,1052910,21,37,22,16,685531,525227,360000,188453,130715.17,60876.03,14860.61,54978.53,86935.84,33886.34,25205.09,27844.4,6196548,3474918,139430.0,155764.0,49392,34425.0,34457
1040,2025,Q4,Andhra Pradesh,South,Visakhapatnam,Urban,1052910,31,64,25,22,958076,836077,436636,216618,169664.31,85984.94,20408.5,63270.87,140969.64,54767.17,31230.15,54972.32,15375533,10046757,189259.0,127754.0,87744,47257.0,66587
1041,2021,Q1,Andhra Pradesh,South,Guntur,Semi-Urban,1064975,18,33,13,18,613276,439637,284119,237632,60259.78,30183.83,6659.14,23416.81,47610.43,21912.11,10799.5,14898.81,7625666,5100084,173038.0,123299.0,93149,15365.0,60191
1042,2021,Q2,Andhra Pradesh,South,Guntur,Rural,1064975,17,27,14,23,475248,383824,227141,148176,52297.79,24892.04,7563.24,19842.51,30766.06,11338.13,7765.41,11662.52,3330391,2009251,138958.0,79083.0,87736,33020.0,62288
1043,2021,Q3,Andhra Pradesh,South,Guntur,Rural,1064975,14,25,9,19,552928,437539,283980,149136,74655.46,38959.33,11884.04,23812.09,48133.69,24262.61,10667.67,13203.4,7857217,4194109,172497.0,92383.0,80405,29762.0,41320
1044,2021,Q4,Andhra Pradesh,South,Guntur,Rural,1064975,20,43,12,17,660125,541852,283918,227148,100320.33,53841.05,16369.48,30109.8,62178.26,29723.93,10298.82,22155.51,4174827,2730042,128919.0,142347.0,90974,29043.0,42447
1045,2022,Q1,Andhra Pradesh,South,Guntur,Semi-Urban,1077754,21,42,14,14,680380,465847,375319,216317,101514.54,55295.87,14645.0,31573.66,87270.27,47689.69,25532.14,14048.45,6526820,3336021,202311.0,121644.0,55276,17203.0,27684
1046,2022,Q2,Andhra Pradesh,South,Guntur,Rural,1077754,18,30,18,25,400905,276502,218017,155807,85157.91,49068.26,10305.28,25784.37,53871.61,27026.42,10876.58,15968.61,4350261,2448170,118802.0,62708.0,70573,21328.0,56384
1047,2022,Q3,Andhra Pradesh,South,Guntur,Rural,1077754,20,40,13,17,634164,521941,268023,221430,78767.81,39785.39,8518.89,30463.52,45824.0,20317.98,11117.6,14388.42,5286901,2586326,121192.0,104606.0,45847,20262.0,23733
1048,2022,Q4,Andhra Pradesh,South,Guntur,Semi-Urban,1077754,24,45,15,18,597316,503802,270519,151466,76467.98,32478.51,10916.89,33072.58,52027.53,18310.84,13232.92,20483.78,5746822,3671538,204151.0,123818.0,62757,35857.0,41791
1049,2023,Q1,Andhra Pradesh,South,Guntur,Rural,1090534,21,38,21,30,435672,380426,203970,162064,77851.28,37668.83,13355.01,26827.44,48749.04,19567.57,10267.86,18913.61,3512218,2596094,,117079.0,55063,32035.0,36949
1050,2023,Q2,Andhra Pradesh,South,Guntur,Rural,1090534,21,33,13,18,610533,416612,350341,215874,94616.73,53253.42,13887.98,27475.33,79028.99,42778.09,14034.74,22216.16,6885507,4510891,102116.0,116935.0,62116,35185.0,34977
1051,2023,Q3,Andhra Pradesh,South,Guntur,Rural,1090534,14,27,15,20,679059,574329,306221,265192,140963.19,74613.46,14256.55,52093.18,79377.87,30119.14,23430.49,25828.24,7167023,4860999,195355.0,167128.0,39748,25460.0,24302
1052,2023,Q4,Andhra Pradesh,South,Guntur,Semi-Urban,1090534,23,38,22,23,807266,522649,416509,227325,139734.24,73563.92,24234.18,41936.14,77804.97,27404.73,20839.21,29561.03,6890952,3394349,202820.0,93342.0,50760,37315.0,38506
1053,2024,Q1,Andhra Pradesh,South,Guntur,Rural,1103314,21,37,19,30,459078,330450,264411,195785,44026.59,20399.61,5273.21,18353.78,30621.89,14507.47,8755.73,7358.7,2599882,1280604,101081.0,95829.0,71983,12846.0,42845
1054,2024,Q2,Andhra Pradesh,South,Guntur,Urban,1103314,28,48,26,27,628407,487564,343720,192285,103460.7,56525.87,10282.71,36652.12,81942.6,36905.2,21668.52,23368.89,6469488,4060510,169952.0,70985.0,72901,43325.0,56942
1055,2024,Q3,Andhra Pradesh,South,Guntur,Rural,1103314,22,43,23,28,504869,388158,255183,178901,71208.82,30290.44,8102.45,32815.93,49211.15,17832.2,13488.55,17890.41,3477688,1728690,120119.0,117505.0,70544,17396.0,56212
1056,2024,Q4,Andhra Pradesh,South,Guntur,Rural,1103314,10,18,10,10,462872,326237,221994,119829,66063.34,36970.29,5610.5,23482.55,39842.68,16138.6,9692.97,14011.11,5146843,2625594,102392.0,94219.0,79960,14187.0,43527
1057,2025,Q1,Andhra Pradesh,South,Guntur,Rural,1116093,19,38,12,30,539723,349297,218109,184918,108977.56,62318.45,13558.26,33100.85,75611.63,34025.35,19480.55,22105.74,2506434,1533760,110231.0,102266.0,73282,29874.0,40462
1058,2025,Q2,Andhra Pradesh,South,Guntur,Rural,1116093,15,29,13,20,645649,462054,374405,257110,66294.0,31174.32,8302.3,26817.39,55074.66,27849.74,15375.44,11849.48,4674017,2396400,134323.0,110288.0,84880,20757.0,59165
1059,2025,Q3,Andhra Pradesh,South,Guntur,Semi-Urban,1116093,22,47,24,32,816274,657432,379041,304800,139660.68,76450.89,17440.32,45769.47,82401.67,38054.21,16241.87,28105.59,7591378,5485835,210347.0,81181.0,75406,20806.0,47041
1060,2025,Q4,Andhra Pradesh,South,Guntur,Rural,1116093,21,40,16,32,462588,375346,254518,194953,45668.68,19499.35,5933.2,20236.13,27008.51,13979.05,4751.93,8277.54,7037529,4760847,132667.0,84159.0,58338,17134.0,29020
1061,2021,Q1,Andhra Pradesh,South,Nellore,Semi-Urban,528593,23,46,16,23,273429,224872,142605,71675,24209.52,13700.56,2501.01,8007.95,16064.81,6523.93,3500.64,6040.23,1985263,1361738,91219.0,66139.0,29682,20240.0,16639
1062,2021,Q2,Andhra Pradesh,South,Nellore,Rural,528593,19,37,12,14,304074,250870,143565,110119,44707.08,23045.28,6553.27,15108.54,27534.11,11116.66,6101.42,10316.04,2769938,1464609,84290.0,68959.0,26476,10866.0,19081
1063,2021,Q3,Andhra Pradesh,South,Nellore,Rural,528593,17,38,18,22,337769,257454,191489,133294,69367.84,37782.79,9315.19,22269.86,44083.93,18557.18,12571.01,12955.75,2942762,1753908,60384.0,61350.0,46555,22863.0,31265
1064,2021,Q4,Andhra Pradesh,South,Nellore,Rural,528593,25,48,19,25,231355,178622,101880,83003,26519.26,11360.26,4753.68,10405.32,19027.87,6751.99,4486.24,7789.63,2785176,1453414,79717.0,49033.0,39361,14648.0,26048
1065,2022,Q1,Andhra Pradesh,South,Nellore,Urban,534936,25,56,22,17,369145,317538,142292,81463,44100.98,24883.38,5815.87,13401.73,32306.98,13452.68,6271.53,12582.77,3846553,2578418,137162.0,44855.0,22050,18819.0,14634
1066,2022,Q2,Andhra Pradesh,South,Nellore,Semi-Urban,534936,21,36,14,25,436583,297268,251987,161540,72855.11,34101.09,6249.05,32504.97,49003.11,26768.34,8562.72,13672.06,4411311,2378392,108864.0,36033.0,22881,18271.0,16824
1067,2022,Q3,Andhra Pradesh,South,Nellore,Rural,534936,20,42,18,16,308969,202929,142202,104889,42136.0,17929.28,6734.32,17472.4,33268.67,12188.43,5916.44,15163.79,3753475,2087668,91738.0,55567.0,34379,11377.0,23392
1068,2022,Q4,Andhra Pradesh,South,Nellore,Rural,534936,22,36,12,29,301986,239464,167862,113386,43973.14,21678.8,4012.33,18282.01,38589.78,13682.55,9145.15,15762.08,3336833,1842027,71926.0,52852.0,36595,18965.0,20076
1069,2023,Q1,Andhra Pradesh,South,Nellore,Rural,541279,22,46,22,18,225545,147377,92970,74869,43593.69,24994.94,3654.03,14944.73,37310.44,14410.43,10735.95,12164.06,1330019,759193,34577.0,45634.0,34888,9932.0,24316
1070,2023,Q2,Andhra Pradesh,South,Nellore,Urban,541279,28,56,26,21,431656,322480,240499,130154,66347.79,30619.48,7803.31,27925.0,43148.69,17292.95,7203.83,18651.91,5405093,2797890,141102.0,42844.0,21064,22942.0,13394
1071,2023,Q3,Andhra Pradesh,South,Nellore,Rural,541279,15,31,12,15,357214,294259,163861,142171,69011.47,31358.29,11840.93,25812.25,42271.48,15204.4,8701.51,18365.57,4246288,3250752,120355.0,89647.0,21944,10015.0,14780
1072,2023,Q4,Andhra Pradesh,South,Nellore,Urban,541279,33,64,19,29,350594,250534,136283,143753,50881.83,21917.23,4345.9,24618.7,37832.39,19955.04,8852.3,9025.04,2080548,1124717,112297.0,70700.0,40305,16539.0,22472
1073,2024,Q1,Andhra Pradesh,South,Nellore,Rural,547622,22,35,15,26,331877,264366,188615,128462,46015.72,22646.17,6871.91,16497.64,38033.26,20612.02,9309.15,8112.09,2019023,1063684,94378.0,32659.0,20966,14948.0,12048
1074,2024,Q2,Andhra Pradesh,South,Nellore,Semi-Urban,547622,24,47,21,26,330676,293240,131371,137947,38128.07,16677.78,3320.69,18129.6,26375.09,13143.75,5214.65,8016.69,3306205,2486047,107387.0,51531.0,47287,16798.0,25445
